,Type,episode,time_steps,Length,Date,Loss,cost_tot,emis_tot,ener_tot,idis_tot,pdih_tot,pele_tot,pgas_tot,tdis_tot,extrinsic_reward
322,Test,109,2716.805916,7,16-Jan,16.89961052,0.250120145,0.160532289,0.961271191,0,,0.020525313,,53.25941551,-53.50953565
323,Test,109,2716.805916,7,17-Apr,16.89961052,0.187704351,0.135920549,0.813895502,0,,0.022063988,,96.36817523,-96.55587958
324,Train,110,2741.804277,7,28-Feb,44.190979,0.231389878,0.163808181,0.980887314,0,,0.020806559,,1.189367487,-1.420757366
325,Test,110,2741.804277,7,16-Jan,44.190979,0.265569747,0.170528971,1.021131563,0,,0.020830817,,46.57033884,-46.83590859
326,Test,110,2741.804277,7,17-Apr,44.190979,0.189831192,0.138453662,0.829063846,0,,0.021883612,,118.3458983,-118.5357295
327,Train,111,2766.337459,7,28-Feb,42.81174088,0.241384145,0.171232009,1.02534137,0,,0.020971282,,8.504561297,-8.745945442
328,Test,111,2766.337459,7,16-Jan,42.81174088,0.237456366,0.152017895,0.910286798,0,,0.020426351,,84.55120879,-84.78866515
329,Test,111,2766.337459,7,17-Apr,42.81174088,0.196394131,0.143391126,0.858629497,0,,0.021890962,,161.0341345,-161.2305287
330,Train,112,2791.533277,7,28-Feb,8.14732933,0.228926947,0.163292909,0.977801851,0,,0.02052953,,19.05904581,-19.28797276
331,Test,112,2791.533277,7,16-Jan,8.14732933,0.272394471,0.17469788,1.046095087,0,,0.020987651,,32.70770979,-32.98010426
332,Test,112,2791.533277,7,17-Apr,8.14732933,0.200276654,0.145151108,0.86916831,0,,0.021990228,,177.984928,-178.1852046
333,Train,113,2816.267681,7,28-Feb,4.957538128,0.244406585,0.173155689,1.036860414,0,,0.020782542,,15.02743582,-15.27184241
334,Test,113,2816.267681,7,16-Jan,4.957538128,0.250399858,0.16010596,0.958718321,0,,0.020494803,,49.95793879,-50.20833864
335,Test,113,2816.267681,7,17-Apr,4.957538128,0.19783971,0.143838742,0.861309832,0,,0.021856122,,119.4860845,-119.6839242
336,Train,114,2842.378567,7,28-Feb,0.406099796,0.242047697,0.171793481,1.028703477,0,,0.021075384,,15.97941235,-16.22146005
337,Test,114,2842.378567,7,16-Jan,0.406099796,0.268062999,0.172476034,1.032790623,0,,0.020893222,,22.96850948,-23.23657248
338,Test,114,2842.378567,7,17-Apr,0.406099796,0.189772453,0.138570696,0.829764648,0,,0.021668508,,99.97279794,-100.1625704
339,Train,115,2867.289985,7,28-Feb,21.98685455,0.224954863,0.159504993,0.955119718,0,,0.020752672,,7.401053772,-7.626008636
340,Test,115,2867.289985,7,16-Jan,21.98685455,0.224463701,0.143873966,0.861520753,0,,0.020464359,,96.76864282,-96.99310652
341,Test,115,2867.289985,7,17-Apr,21.98685455,0.183024603,0.133058853,0.796759602,0,,0.021762912,,124.3740078,-124.5570324
342,Train,116,2891.980617,7,28-Feb,-7.781669617,0.231557108,0.164110323,0.982696543,0,,0.020797917,,17.45736644,-17.68892355
343,Test,116,2891.980617,7,16-Jan,-7.781669617,0.231713335,0.147987208,0.886150948,0,,0.020697356,,78.27805062,-78.50976395
344,Test,116,2891.980617,7,17-Apr,-7.781669617,0.177403104,0.129210119,0.773713286,0,,0.021129531,,52.13631236,-52.31371546
345,Train,117,2916.663094,7,28-Feb,1.415766716,0.229498896,0.162544093,0.973317923,0,,0.020466514,,12.88839767,-13.11789657
346,Test,117,2916.663094,7,16-Jan,1.415766716,0.218363244,0.139458022,0.835077976,0,,0.020690671,,105.2607603,-105.4791235
347,Test,117,2916.663094,7,17-Apr,1.415766716,0.163045521,0.118074044,0.707030205,0,,0.021800822,,48.25026527,-48.41331079
348,Train,118,2941.684548,7,28-Feb,-7.86335659,0.212858622,0.151128674,0.90496212,0,,0.021201672,,7.172020686,-7.384879309
349,Test,118,2941.684548,7,16-Jan,-7.86335659,0.229843593,0.146779447,0.878918845,0,,0.02047545,,71.68442271,-71.9142663
350,Test,118,2941.684548,7,17-Apr,-7.86335659,0.190706093,0.1399886,0.838255092,0,,0.022836769,,109.3595026,-109.5502087
351,Train,119,2966.841918,7,28-Feb,-23.44979668,0.203799629,0.144317976,0.864179499,0,,0.020392712,,8.665254939,-8.869054567
352,Test,119,2966.841918,7,16-Jan,-23.44979668,0.22487478,0.143307342,0.858127795,0,,0.020542994,,97.52456347,-97.74943825
353,Test,119,2966.841918,7,17-Apr,-23.44979668,0.170823005,0.124742923,0.746963612,0,,0.023323319,,67.18704914,-67.35787214
354,Train,120,2991.703115,7,28-Feb,42.90846252,0.237048184,0.167874642,1.005237376,0,,0.021027856,,8.772209725,-9.009257909
355,Test,120,2991.703115,7,16-Jan,42.90846252,0.255619069,0.162508444,0.973104455,0,,0.021127898,,37.60216196,-37.85778103
356,Test,120,2991.703115,7,17-Apr,42.90846252,0.185203546,0.135565506,0.811769499,0,,0.022144156,,93.21546999,-93.40067353
357,Train,121,3016.336098,7,28-Feb,28.71979523,0.222062448,0.15834123,0.948151076,0,,0.020621746,,11.1384455,-11.36050795
358,Test,121,3016.336098,7,16-Jan,28.71979523,0.268764197,0.17196284,1.029717605,0,,0.020835765,,42.23929107,-42.50805527
359,Test,121,3016.336098,7,17-Apr,28.71979523,0.190945331,0.139306517,0.834170762,0,,0.022226361,,99.07099127,-99.26193661
360,Train,122,3041.372966,7,28-Feb,19.93784142,0.244261291,0.1725048,1.032962872,0,,0.020693903,,11.29424616,-11.53850745
361,Test,122,3041.372966,7,16-Jan,19.93784142,0.236034697,0.1508176,0.903099403,0,,0.020652472,,68.95347157,-69.18950627
362,Test,122,3041.372966,7,17-Apr,19.93784142,0.193947321,0.140543991,0.841580782,0,,0.022535413,,109.0444084,-109.2383557
363,Train,123,3066.042801,7,28-Feb,20.73814392,0.227296247,0.160195978,0.959257351,0,,0.020397821,,15.91644781,-16.14374406
364,Test,123,3066.042801,7,16-Jan,20.73814392,0.235323995,0.150223029,0.899539098,0,,0.020776603,,52.61472291,-52.8500469
365,Test,123,3066.042801,7,17-Apr,20.73814392,0.172301525,0.125217322,0.74980432,0,,0.021622533,,68.17825454,-68.35055607
366,Train,124,3091.078134,7,28-Feb,35.62533188,0.22312106,0.157432685,0.94271069,0,,0.020929126,,8.117350568,-8.340471628
367,Test,124,3091.078134,7,16-Jan,35.62533188,0.226171285,0.144128887,0.863047225,0,,0.020319262,,91.96168432,-92.1878556
368,Test,124,3091.078134,7,17-Apr,35.62533188,0.160167103,0.116181773,0.695699242,0,,0.021884519,,46.4547385,-46.6149056
369,Train,125,3115.755928,7,28-Feb,20.09931946,0.208896631,0.148136312,0.887043782,0,,0.020371326,,10.36652061,-10.57541724
370,Test,125,3115.755928,7,16-Jan,20.09931946,0.216884324,0.138132262,0.827139291,0,,0.020419173,,127.1849419,-127.4018263
371,Test,125,3115.755928,7,17-Apr,20.09931946,0.144220983,0.104756301,0.627283241,0,,0.020735338,,20.04106223,-20.18528321
372,Train,126,3141.022718,7,28-Feb,10.79278946,0.206324116,0.146463012,0.877024026,0,,0.020263748,,11.6952393,-11.90156342
373,Test,126,3141.022718,7,16-Jan,10.79278946,0.212992577,0.135416577,0.810877706,0,,0.020156475,,125.5071477,-125.7201402
374,Test,126,3141.022718,7,17-Apr,10.79278946,0.136254678,0.099340487,0.594853215,0,,0.022447812,,24.49079107,-24.62704575
375,Train,127,3165.972811,7,28-Feb,5.434392929,0.192504544,0.136603834,0.817987031,0,,0.020848418,,21.38218172,-21.57468626
376,Test,127,3165.972811,7,16-Jan,5.434392929,0.21630031,0.137487543,0.823278698,0,,0.019939973,,134.915393,-135.1316933
377,Test,127,3165.972811,7,17-Apr,5.434392929,0.125328767,0.091200394,0.546110146,0,,0.022015477,,10.81837763,-10.9437064
378,Train,128,3190.267883,7,28-Feb,-5.881409168,0.188175025,0.13336135,0.798570959,0,,0.020891016,,32.28312813,-32.47130315
379,Test,128,3190.267883,7,16-Jan,-5.881409168,0.214455986,0.13599189,0.814322697,0,,0.019964433,,151.2028483,-151.4173043
380,Test,128,3190.267883,7,17-Apr,-5.881409168,0.158153466,0.115477026,0.691479195,0,,0.021430258,,21.57105381,-21.72920728
381,Train,129,3215.326288,7,28-Feb,15.22308445,0.20197689,0.143014599,0.856374846,0,,0.02075777,,27.09014455,-27.29212144
382,Test,129,3215.326288,7,16-Jan,15.22308445,0.211219871,0.134824879,0.807334607,0,,0.020331246,,116.170448,-116.3816679
383,Test,129,3215.326288,7,17-Apr,15.22308445,0.156895267,0.113708392,0.680888572,0,,0.022009772,,30.31640328,-30.47329855
384,Train,130,3240.408963,7,28-Feb,7.491122723,0.206308498,0.145885771,0.873567491,0,,0.020383465,,12.97626134,-13.18256984
385,Test,130,3240.408963,7,16-Jan,7.491122723,0.244806069,0.156328349,0.936097899,0,,0.020336318,,75.77338365,-76.01818972
386,Test,130,3240.408963,7,17-Apr,7.491122723,0.164020269,0.119077829,0.713040894,0,,0.021160915,,41.39236737,-41.55638764
387,Train,131,3265.126011,7,28-Feb,9.130900383,0.218874079,0.154791982,0.926898093,0,,0.021111174,,27.28628325,-27.50515733
388,Test,131,3265.126011,7,16-Jan,9.130900383,0.254145513,0.161956409,0.969798854,0,,0.020295544,,56.22943218,-56.48357769
389,Test,131,3265.126011,7,17-Apr,9.130900383,0.169069463,0.12203155,0.730727843,0,,0.022269893,,47.91305467,-48.08212413
390,Train,132,3289.695545,7,28-Feb,12.96271324,0.2266926,0.160458505,0.960829371,0,,0.02108446,,6.961380805,-7.188073405
391,Test,132,3289.695545,7,16-Jan,12.96271324,0.227007458,0.145334367,0.870265669,0,,0.020242,,116.9319098,-117.1589172
392,Test,132,3289.695545,7,17-Apr,12.96271324,0.192742282,0.139884536,0.83763195,0,,0.021034991,,89.18732991,-89.38007219
393,Train,133,3314.176014,7,28-Feb,19.00151634,0.241782464,0.170800208,1.022755738,0,,0.021192249,,22.71724843,-22.95903089
394,Test,133,3314.176014,7,16-Jan,19.00151634,0.218112392,0.139755359,0.836858435,0,,0.020476517,,105.5917861,-105.8098984
395,Test,133,3314.176014,7,17-Apr,19.00151634,0.153081534,0.11134094,0.666712216,0,,0.021303205,,9.137971299,-9.291052834
396,Train,134,3339.156937,7,28-Feb,17.40280151,0.198293924,0.141357895,0.846454459,0,,0.020777907,,11.44814797,-11.64644189
397,Test,134,3339.156937,7,16-Jan,17.40280151,0.203296909,0.129412177,0.774923214,0,,0.019904309,,162.3066013,-162.5098982
398,Test,134,3339.156937,7,17-Apr,17.40280151,0.13927375,0.101761047,0.609347588,0,,0.022467035,,24.08383118,-24.22310493
399,Train,135,3365.260156,7,28-Feb,1.373491287,0.176053239,0.125233129,0.749898975,0,,0.019835643,,44.6683097,-44.84436294
400,Test,135,3365.260156,7,16-Jan,1.373491287,0.192915962,0.123007691,0.736573002,0,,0.019886941,,204.5434648,-204.7363808
401,Test,135,3365.260156,7,17-Apr,1.373491287,0.136049651,0.099226899,0.594173047,0,,0.021576133,,10.4458181,-10.58186775
402,Train,136,3390.432983,7,28-Feb,1.05790925,0.180106735,0.1275246,0.763620357,0,,0.020130855,,38.22833784,-38.40844458
403,Test,136,3390.432983,7,16-Jan,1.05790925,0.202910288,0.129412501,0.774925153,0,,0.020394265,,160.3379648,-160.5408751
404,Test,136,3390.432983,7,17-Apr,1.05790925,0.1442123,0.104993575,0.628704042,0,,0.021445089,,10.97006467,-11.11427697
405,Train,137,3415.082211,7,28-Feb,1.511598349,0.194448578,0.13787213,0.825581617,0,,0.020714346,,18.8587163,-19.05316488
406,Test,137,3415.082211,7,16-Jan,1.511598349,0.240048025,0.153552201,0.919474255,0,,0.020331389,,72.76474421,-73.00479224
407,Test,137,3415.082211,7,17-Apr,1.511598349,0.160207059,0.115689132,0.692749296,0,,0.021039263,,31.5615395,-31.72174656
408,Train,138,3440.003851,7,28-Feb,59.63887024,0.231241252,0.164146716,0.982914466,0,,0.020407052,,14.83751579,-15.06875704
409,Test,138,3440.003851,7,16-Jan,59.63887024,0.238884575,0.152924131,0.915713359,0,,0.020263382,,84.53164145,-84.77052602
410,Test,138,3440.003851,7,17-Apr,59.63887024,0.177231714,0.129185088,0.7735634,0,,0.021842156,,39.46078345,-39.63801516
411,Train,139,3464.589927,7,28-Feb,17.30893898,0.238259222,0.168547179,1.009264546,0,,0.020695045,,23.90088437,-24.1391436
412,Test,139,3464.589927,7,16-Jan,17.30893898,0.248748638,0.158879623,0.951374991,0,,0.02039371,,69.58233604,-69.83108467
413,Test,139,3464.589927,7,17-Apr,17.30893898,0.194867159,0.141799929,0.849101374,0,,0.021654577,,99.89111491,-100.0859821
414,Train,140,3488.950441,7,28-Feb,16.7563839,0.230271135,0.163339353,0.978079958,0,,0.020927099,,5.844292761,-6.074563897
415,Test,140,3488.950441,7,16-Jan,16.7563839,0.261721604,0.16711412,1.000683352,0,,0.020308846,,39.69682513,-39.95854673
416,Test,140,3488.950441,7,17-Apr,16.7563839,0.192492536,0.139578209,0.835797659,0,,0.021051718,,63.56015864,-63.75265118
417,Train,141,3513.767031,7,28-Feb,44.47266006,0.229071569,0.162112471,0.970733359,0,,0.020596953,,14.04858561,-14.27765718
418,Test,141,3513.767031,7,16-Jan,44.47266006,0.232454522,0.148031022,0.886413307,0,,0.020372432,,110.5881941,-110.8206486
419,Test,141,3513.767031,7,17-Apr,44.47266006,0.152320702,0.110594886,0.662244828,0,,0.021164574,,11.84220058,-11.99452128
420,Train,142,3538.378795,7,28-Feb,2.078933716,0.202585598,0.142911461,0.855757249,0,,0.020084657,,12.79803988,-13.00062547
421,Test,142,3538.378795,7,16-Jan,2.078933716,0.208170436,0.132254133,0.791940917,0,,0.019751247,,164.9907773,-165.1989477
422,Test,142,3538.378795,7,17-Apr,2.078933716,0.146415281,0.106122732,0.63546546,0,,0.020987412,,9.788624525,-9.935039806
423,Train,143,3563.601154,7,28-Feb,52.95120239,0.216396967,0.154386255,0.924468595,0,,0.02043068,,4.395161561,-4.611558528
424,Test,143,3563.601154,7,16-Jan,52.95120239,0.196251167,0.125544335,0.751762482,0,,0.019877544,,189.6325545,-189.8288057
425,Test,143,3563.601154,7,17-Apr,52.95120239,0.131462927,0.095391574,0.571207028,0,,0.020357004,,7.191541189,-7.323004116
426,Train,144,3588.302813,7,28-Feb,7.927783966,0.194602183,0.138248798,0.827837112,0,,0.020097723,,24.07393412,-24.2685363
427,Test,144,3588.302813,7,16-Jan,7.927783966,0.196480237,0.125972016,0.754323448,0,,0.019977961,,176.8916565,-177.0881367
428,Test,144,3588.302813,7,17-Apr,7.927783966,0.15045313,0.109130111,0.653473719,0,,0.022020244,,19.26324802,-19.41370115
429,Train,145,3612.704549,7,28-Feb,-32.25274658,0.183068388,0.129780063,0.777126124,0,,0.020316469,,28.83085607,-29.01392446
430,Test,145,3612.704549,7,16-Jan,-32.25274658,0.224320327,0.142932652,0.855884145,0,,0.020178982,,132.467297,-132.6916173
431,Test,145,3612.704549,7,17-Apr,-32.25274658,0.13386652,0.097473989,0.583676581,0,,0.020610159,,3.498908993,-3.632775512
432,Train,146,3637.622182,7,28-Feb,17.37897873,0.231250365,0.163093575,0.976608236,0,,0.020588371,,1.867324859,-2.098575223
433,Test,146,3637.622182,7,16-Jan,17.37897873,0.23833893,0.152699322,0.914367199,0,,0.020170158,,68.18376429,-68.42210323
434,Test,146,3637.622182,7,17-Apr,17.37897873,0.165512694,0.120200647,0.71976435,0,,0.021509356,,26.42413126,-26.58964395
435,Train,147,3662.196417,7,28-Feb,26.89625549,0.233888354,0.164972129,0.987857057,0,,0.020923586,,6.46917586,-6.703064213
436,Test,147,3662.196417,7,16-Jan,26.89625549,0.245081681,0.156183165,0.935228536,0,,0.020303857,,64.4590167,-64.70409838
437,Test,147,3662.196417,7,17-Apr,26.89625549,0.182849744,0.132690195,0.794552064,0,,0.021780448,,46.71969156,-46.90254131
438,Train,148,3687.29098,7,28-Feb,12.04507637,0.249230662,0.176188245,1.055019428,0,,0.020977424,,7.234738713,-7.483969375
439,Test,148,3687.29098,7,16-Jan,12.04507637,0.268405465,0.171076662,1.024411151,0,,0.020801925,,31.22809516,-31.49650062
440,Test,148,3687.29098,7,17-Apr,12.04507637,0.173925073,0.126220529,0.75581155,0,,0.020735681,,57.15131284,-57.32523791
441,Train,149,3712.227107,7,28-Feb,54.11301804,0.222889916,0.157980548,0.945991303,0,,0.020459103,,8.705674695,-8.928564612
442,Test,149,3712.227107,7,16-Jan,54.11301804,0.249888445,0.160310971,0.959945936,0,,0.020649233,,47.81531875,-48.0652072
443,Test,149,3712.227107,7,17-Apr,54.11301804,0.165519039,0.120384406,0.720864705,0,,0.020909025,,31.49269353,-31.65821257
444,Train,150,3737.042576,7,28-Feb,49.10216522,0.233336942,0.164251508,0.983541966,0,,0.020444488,,6.758199905,-6.991536847
445,Test,150,3737.042576,7,16-Jan,49.10216522,0.231449566,0.148629127,0.889994773,0,,0.02013619,,92.01761991,-92.24906947
446,Test,150,3737.042576,7,17-Apr,49.10216522,0.17941137,0.130740422,0.782876778,0,,0.021481152,,46.30489777,-46.48430914
447,Train,151,3762.159262,7,28-Feb,-20.12001991,0.190695293,0.13454449,0.805655627,0,,0.02020274,,7.718116469,-7.908811762
448,Test,151,3762.159262,7,16-Jan,-20.12001991,0.216869348,0.139226744,0.833693081,0,,0.02018133,,94.82300074,-95.03987008
449,Test,151,3762.159262,7,17-Apr,-20.12001991,0.152395002,0.110625845,0.662430212,0,,0.021064345,,13.62291702,-13.77531202
450,Train,152,3785.989069,7,28-Feb,-4.743347168,0.19357319,0.137005465,0.820392005,0,,0.02032092,,15.39632383,-15.58989702
451,Test,152,3785.989069,7,16-Jan,-4.743347168,0.214026144,0.137331874,0.822346551,0,,0.020251064,,120.8313766,-121.0454027
452,Test,152,3785.989069,7,17-Apr,-4.743347168,0.137510068,0.100402543,0.601212833,0,,0.020801499,,12.86297687,-13.00048694
453,Train,153,3810.891949,7,28-Feb,2.469768047,0.190398247,0.134974421,0.808230064,0,,0.020069601,,26.63301188,-26.82341013
454,Test,153,3810.891949,7,16-Jan,2.469768047,0.219456145,0.139835889,0.837340651,0,,0.020344899,,129.6252383,-129.8446945
455,Test,153,3810.891949,7,17-Apr,2.469768047,0.140984261,0.102500982,0.613778338,0,,0.021106246,,13.60642872,-13.74741299
456,Train,154,3835.497379,7,28-Feb,30.50723076,0.209542231,0.148792469,0.89097287,0,,0.020294868,,13.73779657,-13.9473388
457,Test,154,3835.497379,7,16-Jan,30.50723076,0.22401087,0.143396436,0.858661293,0,,0.020072956,,112.8154001,-113.0394109
458,Test,154,3835.497379,7,17-Apr,30.50723076,0.16010559,0.116604474,0.698230382,0,,0.021233704,,28.80087022,-28.96097581
459,Train,155,3860.329322,7,28-Feb,13.12948418,0.234954493,0.16736479,1.002184372,0,,0.020715083,,33.63177871,-33.8667332
460,Test,155,3860.329322,7,16-Jan,13.12948418,0.232500289,0.149020865,0.892340509,0,,0.02055924,,86.18463815,-86.41713844
461,Test,155,3860.329322,7,17-Apr,13.12948418,0.170612816,0.123865335,0.741708591,0,,0.020735584,,41.09641742,-41.26703024
462,Train,156,3884.827133,7,28-Feb,54.18732452,0.22072086,0.155793955,0.932897937,0,,0.02057795,,9.542585281,-9.763306141
463,Test,156,3884.827133,7,16-Jan,54.18732452,0.231215574,0.149036394,0.8924335,0,,0.020168477,,73.79659325,-74.02780882
464,Test,156,3884.827133,7,17-Apr,54.18732452,0.178903147,0.13018191,0.779532396,0,,0.022326018,,77.86758591,-78.04648906
465,Train,157,3909.95748,7,28-Feb,-6.66904211,0.234544061,0.167012597,1.000075432,0,,0.021049396,,14.61255482,-14.84709888
466,Test,157,3909.95748,7,16-Jan,-6.66904211,0.245436163,0.156950552,0.939823664,0,,0.020446351,,78.73803561,-78.98347177
467,Test,157,3909.95748,7,17-Apr,-6.66904211,0.170611964,0.123699956,0.740718301,0,,0.021006693,,51.12226334,-51.2928753
468,Train,158,3934.994418,7,28-Feb,55.12168121,0.228136312,0.161738833,0.968496007,0,,0.020619554,,3.961926322,-4.190062634
469,Test,158,3934.994418,7,16-Jan,55.12168121,0.255624728,0.163399656,0.978441055,0,,0.020247743,,53.39311051,-53.64873524
470,Test,158,3934.994418,7,17-Apr,55.12168121,0.169915371,0.123593667,0.740081839,0,,0.02088165,,36.44753095,-36.61744632
471,Train,159,3958.988687,7,28-Feb,33.23252106,0.251852864,0.178302898,1.067682022,0,,0.020751283,,10.56877676,-10.82062963
472,Test,159,3958.988687,7,16-Jan,33.23252106,0.238837069,0.152891851,0.915520065,0,,0.020684833,,111.0350994,-111.2739365
473,Test,159,3958.988687,7,17-Apr,33.23252106,0.172406861,0.124876749,0.747764963,0,,0.021072862,,26.82089056,-26.99329742
474,Train,160,3984.182912,7,28-Feb,23.5671978,0.217596683,0.154740503,0.926589839,0,,0.020437881,,14.19290455,-14.41050123
475,Test,160,3984.182912,7,16-Jan,23.5671978,0.228156491,0.145362176,0.870432194,0,,0.020381133,,106.0796319,-106.3077884
476,Test,160,3984.182912,7,17-Apr,23.5671978,0.161958933,0.11865749,0.710523889,0,,0.020784867,,14.24476423,-14.40672317
477,Train,161,4008.649228,7,28-Feb,48.6131897,0.214348395,0.152333223,0.91217499,0,,0.020282669,,10.91609742,-11.13044582
478,Test,161,4008.649228,7,16-Jan,48.6131897,0.235855607,0.150487899,0.901125143,0,,0.020145416,,88.13003426,-88.36588987
479,Test,161,4008.649228,7,17-Apr,48.6131897,0.151760569,0.111029994,0.664850265,0,,0.021329272,,15.22441997,-15.37618053
480,Train,162,4033.184513,7,28-Feb,64.4320755,0.235063047,0.165743825,0.992477994,0,,0.020412389,,9.576072802,-9.811135849
481,Test,162,4033.184513,7,16-Jan,64.4320755,0.214922972,0.137004458,0.820385977,0,,0.020092118,,115.7581255,-115.9730485
482,Test,162,4033.184513,7,17-Apr,64.4320755,0.162751698,0.117749261,0.705085396,0,,0.021950739,,18.3864364,-18.5491881
